Features,Context,label,score,label_numeric
village,"ew houses, and then came the woods afterwards.

So he walked in that direction, and then there was no light anymore. He 
didn't see anything. Now the village is much bigger, and you have lights 
all over the place.

So they did not know where to stop. Happy that it was summer, they just 
laid down near a h",surprise,0.32863423228263855,6
village,"uld know where he was. And he didn't know where he was. And 
if he looked a little bit outside in the evening, what did he see?

Trees. And woods. No village.

And not the name of those people. And he was given a book. They had not 
many books.

They had only one book. And it was the New Testament. So he r",surprise,0.4652228355407715,6
village,"you hear that there is a place where there is 
not much danger and when people can offer hospitality. And what has 
helped a lot also was that in our village and the villages all around the 
ancestors of those people are Huguenots old Huguenots so all those 
stories were in the population of Le Chambon-sur",joy,0.8628296852111816,3
village,"ave people disobeying to the 
state we started to solve small disobedience but it was amusing because 
people were aware of what was happening in the village and they realized 
that we could disobey even without being very much in danger when it was 
said that in all the classrooms you had to put the pictu",fear,0.7339404225349426,2
village,"said and then it rained and 
it was inside the church they were outside and they were all wet and they 
left so this was a funny story to tell in the village everybody laughed 
and when you laughed for the disobedience the disobedience becomes 
something not very important to be scared and obeying to stupi",fear,0.6387120485305786,2
village,"he thing and even the headmaster 
of the, who was arrested with him of the state school and the other one 
of our we were not so much involved in the village as he was he was the 
responsible but they were arrested too he was the inspirer yes I myself 
if I had been married to a elementary school teacher o",fear,0.3076562285423279,2
village,"rom everything that looked to me urban or cultured. It 
was in an area where the climate was rugged, there was no real charm that 
I could see in the village itself, and it impressed me as being like 
exile.

As a child of that age, you know, you are still very young, you have 
little to, little background",surprise,0.7157884240150452,6
village,"ung, you have 
little to, little background to judge, but I remember the people of Le 
Chambon-sur-Lignon as farmers, as farmers, farmers, and in the village. 
People who were essentially poor and also poorly dressed, whose lifestyle 
and eating habits were probably poor. I remember them not being a 
hands",disgust,0.6426637768745422,1
village,"m as far as England, that it was talked 
about over the BBC that the pastors of Le Chambon-sur-Lignon, 
Le Chambon-sur-Lignon is the real name of the village, were to be liberated, and so 
they were liberated in a very short Time.

How were the people of Le Chambon-sur-Lignon capable of hiding from all 
es",fear,0.5551419854164124,2
village,"ates, thousands of Jews? It was a small community, wasn't it? The 
total community consisted of about 3000 people.

2500 people. It was not only that village. It was also all the 
neighboring communities, like Tence, le Mazet, Fay-sur-Lignon, Saint-Jeures, 
Saint-Agreve. So it was really a network over a w",neutral,0.4669264853000641,4
village,"0 people, 
roughly, were hidden there all at the same time. No, it was a total of 
5000 people who trickled in and settled there or went through the 
village, stayed there for a few weeks, a few months, and then went on to 
other places. All right, so you, it's not that the community hid at one 
time.

But",neutral,0.824096143,4
village,"r a Jew that came to hide there, 
to the, to the authorities of the Nazis or Vichy France. No. There were a 
few people who were collaborators in the village, but there were a real 
small minority, and although they disapproved of what was going on, I 
don't think they, that they squealed on what was going",disgust,0.4928514063358307,1
village,". 
Commander Schmahling, he didn't do much about it. This is, again, 
something that is surprising. He could have done, he could have 
suppressed the village. He could have burned it down. He could have 
killed everybody there. He didn't take the violent route. Your guess is 
as good as mine why he didn't.",surprise,0.9098832011222839,6
village,"led to the presbytery, yes, 
but there were many other places. Some, some people never even came 
through the presbytery. Went to other people in the village. Some people 
went through the village and went straight up to Le Mazet, for instance, 
because their contact had told them, If you arrive in Le Cham",neutral,0.40319904685020447,4
village,"were many other places. Some, some people never even came 
through the presbytery. Went to other people in the village. Some people 
went through the village and went straight up to Le Mazet, for instance, 
because their contact had told them, If you arrive in Le Chambon-sur-Lignon, 
get off the train, tak",fear,0.5569158792495728,2
village,"as coed, which did not exist in France at all at the time, 
and everybody said it'll never work. It's impossible. And number two, 
instead of being a village school, it was a Protestant school, a 
Protestant prep school, and because it was starting in this village under 
the leadership of my father and Edo",fear,0.48872125148773193,2
village,"sible. And number two, 
instead of being a village school, it was a Protestant school, a 
Protestant prep school, and because it was starting in this village under 
the leadership of my father and Edouard Theis, his colleague, who came in 
also as headmaster of the school, it was a school which really taug",disgust,0.4018034040927887,1
